5n2/8/p1pk4/2pp4/2P2Pp1/1P3K2/P7/2B5 w - - 0 41,0.04
5n2/8/p1pk4/2pp4/2P2PK1/1P6/P7/2B5 b - - 0 41,0.1
8/3n4/p1pk4/2pp4/2P2PK1/1P6/P7/2B5 w - - 1 42,0.0
8/3n4/p1pk4/2pp1P2/2P3K1/1P6/P7/2B5 b - - 0 42,0.04
8/3n4/p1pk4/2p2P2/2p3K1/1P6/P7/2B5 w - - 0 43,0.06
8/3n4/p1pk4/2p2P2/2P3K1/8/P7/2B5 b - - 0 43,0.04
8/3nk3/p1p5/2p2P2/2P3K1/8/P7/2B5 w - - 1 44,0.04
8/3nk3/p1p5/2p2PB1/2P3K1/8/P7/8 b - - 2 44,0.1
8/3n1k2/p1p5/2p2PB1/2P3K1/8/P7/8 w - - 3 45,0.05
8/3n1k2/p1p5/2p2P2/2P3K1/4B3/P7/8 b - - 4 45,0.08
8/3n4/p1p2k2/2p2P2/2P3K1/4B3/P7/8 w - - 5 46,0.07
8/3n4/p1p2k2/2p2P2/2P2K2/4B3/P7/8 b - - 6 46,0.06
8/8/p1p2k2/2p1nP2/2P2K2/4B3/P7/8 w - - 7 47,0.05
8/8/p1p2k2/2p1nP2/2P2K2/8/P7/6B1 b - - 8 47,0.07
8/8/p1p2k2/2p2P2/2n2K2/8/P7/6B1 w - - 0 48,0.08
8/8/p1p2k2/2B2P2/2n2K2/8/P7/8 b - - 0 48,0.06
8/5k2/p1p5/2B2P2/2n2K2/8/P7/8 w - - 1 49,0.04
8/5k2/p1p5/2B2P2/2n1K3/8/P7/8 b - - 2 49,0.08
8/5k2/p1p5/n1B2P2/4K3/8/P7/8 w - - 3 50,0.12
8/5k2/p1p5/n1B1KP2/8/8/P7/8 b - - 4 50,0.11
8/1n3k2/p1p5/2B1KP2/8/8/P7/8 w - - 5 51,0.13
8/1n3k2/pBp5/4KP2/8/8/P7/8 b - - 6 51,0.14
8/1n3k2/pB6/2p1KP2/8/8/P7/8 w - - 0 52,2.36
8/1n3k2/pB6/2pK1P2/8/8/P7/8 b - - 1 52,3.88
8/1n6/pB3k2/2pK1P2/8/8/P7/8 w - - 2 53,3.67
8/1n6/pBK2k2/2p2P2/8/8/P7/8 b - - 3 53,4.3
8/1n6/pBK2k2/5P2/2p5/8/P7/8 w - - 0 54,4.64
8/1K6/pB3k2/5P2/2p5/8/P7/8 b - - 0 54,6.43
8/1K6/pB6/5k2/2p5/8/P7/8 w - - 0 55,5.49
8/8/KB6/5k2/2p5/8/P7/8 b - - 0 55,6.1
8/8/KB6/8/2p1k3/8/P7/8 w - - 1 56,6.56
8/8/K7/B7/2p1k3/8/P7/8 b - - 2 56,6.32
8/8/K7/B2k4/2p5/8/P7/8 w - - 3 57,6.28
8/8/8/BK1k4/2p5/8/P7/8 b - - 4 57,6.1
8/8/8/BK6/2pk4/8/P7/8 w - - 5 58,6.52
8/8/8/BK6/P1pk4/8/8/8 b - - 0 58,6.33
8/8/8/BK1k4/P1p5/8/8/8 w - - 1 59,5.65
8/8/8/B2k4/PKp5/8/8/8 b - - 2 59,0.34
8/8/8/B7/PKpk4/8/8/8 w - - 3 60,6.52
8/8/8/BK6/P1pk4/8/8/8 b - - 4 60,6.51
8/8/8/BK1k4/P1p5/8/8/8 w - - 5 61,5.96
8/8/8/1K1k4/P1p5/2B5/8/8 b - - 6 61,20
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,0.35
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,0.28
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,0.37
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,0.33
r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,0.31
r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,0.34
r1bqkbnr/1ppp1ppp/p1B5/4p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,-0.01
r1bqkbnr/1pp2ppp/p1p5/4p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,0.11
r1bqkbnr/1pp2ppp/p1p5/4p3/4P3/5N1P/PPPP1PP1/RNBQK2R b KQkq - 0 5,-0.44
r1bqkbnr/1pp3pp/p1p2p2/4p3/4P3/5N1P/PPPP1PP1/RNBQK2R w KQkq - 0 6,-0.34
r1bqkbnr/1pp3pp/p1p2p2/4p3/4P3/5N1P/PPPP1PP1/RNBQ1RK1 b kq - 1 6,-0.5
r1bqkbnr/1pp3pp/p4p2/2p1p3/4P3/5N1P/PPPP1PP1/RNBQ1RK1 w kq - 0 7,-0.46
r1bqkbnr/1pp3pp/p4p2/2p1p3/4P3/2P2N1P/PP1P1PP1/RNBQ1RK1 b kq - 0 7,-0.72
r1b1kbnr/1pp3pp/p4p2/2p1p3/4P3/2Pq1N1P/PP1P1PP1/RNBQ1RK1 w kq - 1 8,-0.71
r1b1kbnr/1pp3pp/p4p2/2p1p3/4P3/2Pq1N1P/PP1P1PP1/RNBQR1K1 b kq - 2 8,-0.08
r3kbnr/1pp3pp/p3bp2/2p1p3/4P3/2Pq1N1P/PP1P1PP1/RNBQR1K1 w kq - 3 9,-0.72
r3kbnr/1pp3pp/p3bp2/2p1p3/4P3/2PqRN1P/PP1P1PP1/RNBQ2K1 b kq - 4 9,-0.13
r3kbnr/1ppq2pp/p3bp2/2p1p3/4P3/2P1RN1P/PP1P1PP1/RNBQ2K1 w kq - 5 10,-0.68
r3kbnr/1ppq2pp/p3bp2/2p1p3/3PP3/2P1RN1P/PP3PP1/RNBQ2K1 b kq - 0 10,-0.2
r3kbnr/1ppq2pp/p3bp2/4p3/3pP3/2P1RN1P/PP3PP1/RNBQ2K1 w kq - 0 11,-0.17
r3kbnr/1ppq2pp/p3bp2/4p3/3PP3/4RN1P/PP3PP1/RNBQ2K1 b kq - 0 11,0.03
r3kbnr/1ppq2pp/p3bp2/8/3pP3/4RN1P/PP3PP1/RNBQ2K1 w kq - 0 12,-0.04
r3kbnr/1ppq2pp/p3bp2/8/3NP3/4R2P/PP3PP1/RNBQ2K1 b kq - 0 12,-2.65
r3kbnr/1p1q2pp/p3bp2/2p5/3NP3/4R2P/PP3PP1/RNBQ2K1 w kq - 0 13,-2.59
r3kbnr/1p1q2pp/p3bp2/2p5/3NP3/3R3P/PP3PP1/RNBQ2K1 b kq - 1 13,-2.62
r3kbnr/1p1q2pp/p3bp2/8/3pP3/3R3P/PP3PP1/RNBQ2K1 w kq - 0 14,-2.53
r3kbnr/1p1q2pp/p3bp2/8/3RP3/7P/PP3PP1/RNBQ2K1 b kq - 0 14,-2.62
r3kbnr/1p4pp/p1q1bp2/8/3RP3/7P/PP3PP1/RNBQ2K1 w kq - 1 15,-2.22
r3kbnr/1p4pp/p1q1bp2/8/3RP3/2N4P/PP3PP1/R1BQ2K1 b kq - 2 15,-2.68
r3k1nr/1p4pp/p1q1bp2/2b5/3RP3/2N4P/PP3PP1/R1BQ2K1 w kq - 3 16,-2.58
r3k1nr/1p4pp/p1q1bp2/2b5/4P3/2NR3P/PP3PP1/R1BQ2K1 b kq - 4 16,-2.5
r3k2r/1p2n1pp/p1q1bp2/2b5/4P3/2NR3P/PP3PP1/R1BQ2K1 w kq - 5 17,-2.54
r3k2r/1p2n1pp/p1q1bp2/2bN4/4P3/3R3P/PP3PP1/R1BQ2K1 b kq - 6 17,-2.61
r4rk1/1p2n1pp/p1q1bp2/2bN4/4P3/3R3P/PP3PP1/R1BQ2K1 w - - 7 18,-1.97
r4rk1/1p2n1pp/p1q1bp2/2bN4/1P2P3/3R3P/P4PP1/R1BQ2K1 b - - 0 18,-2.72
r4rk1/1p2n1pp/p1qbbp2/3N4/1P2P3/3R3P/P4PP1/R1BQ2K1 w - - 1 19,-2.73
r4rk1/1p2n1pp/p1qbbN2/8/1P2P3/3R3P/P4PP1/R1BQ2K1 b - - 0 19,-2.75
r5k1/1p2n1pp/p1qbbr2/8/1P2P3/3R3P/P4PP1/R1BQ2K1 w - - 0 20,-2.65
r5k1/1p2n1pp/p1qRbr2/8/1P2P3/7P/P4PP1/R1BQ2K1 b - - 0 20,-2.79
r5k1/1p2n1pp/p2Rbr2/8/1P2q3/7P/P4PP1/R1BQ2K1 w - - 0 21,-2.71
r5k1/1p2n1pp/p2Rbr2/6B1/1P2q3/7P/P4PP1/R2Q2K1 b - - 1 21,-3.02
r5k1/1p2n1pp/p2Rb1r1/6B1/1P2q3/7P/P4PP1/R2Q2K1 w - - 2 22,-0.05
r5k1/1p2n1pp/p2Rb1r1/6B1/1P2q3/5P1P/P5P1/R2Q2K1 b - - 0 22,-0.06
r5k1/1p2n1pp/p2Rb1r1/4q1B1/1P6/5P1P/P5P1/R2Q2K1 w - - 1 23,0.12
r5k1/1p2B1pp/p2Rb1r1/4q3/1P6/5P1P/P5P1/R2Q2K1 b - - 0 23,0.08
r5k1/1p2B1pp/p2R2r1/4q3/1P6/5P1b/P5P1/R2Q2K1 w - - 0 24,0.07
r5k1/1p2B1pp/p5R1/4q3/1P6/5P1b/P5P1/R2Q2K1 b - - 0 24,0.02
r5k1/1p2B1p1/p5p1/4q3/1P6/5P1b/P5P1/R2Q2K1 w - - 0 25,0.01
r5k1/1p4p1/p2B2p1/4q3/1P6/5P1b/P5P1/R2Q2K1 b - - 1 25,0.01
r5k1/1p4p1/p2B2p1/8/1P6/4qP1b/P5P1/R2Q2K1 w - - 2 26,0.03
r5k1/1p4p1/p2B2p1/8/1P6/4qP1b/P5PK/R2Q4 b - - 3 26,0.06
r5k1/1p4p1/p2Bb1p1/8/1P6/4qP2/P5PK/R2Q4 w - - 4 27,0.08
r5k1/1p4p1/p2Bb1p1/8/1P6/4qP2/P5PK/R3Q3 b - - 5 27,0.03
r5k1/1p4p1/p2Bb1pq/8/1P6/5P2/P5PK/R3Q3 w - - 6 28,-0.02
r5k1/1p4p1/p2Bb1pq/8/1P6/5P2/P5P1/R3Q1K1 b - - 7 28,0.03
4r1k1/1p4p1/p2Bb1pq/8/1P6/5P2/P5P1/R3Q1K1 w - - 8 29,0.01
4r1k1/1p4p1/p3b1pq/8/1P6/5PB1/P5P1/R3Q1K1 b - - 9 29,-0.01
4r1k1/1p3bp1/p5pq/8/1P6/5PB1/P5P1/R3Q1K1 w - - 10 30,-0.03
4r1k1/1p3bp1/p5pq/8/1P6/5PB1/P4QP1/R5K1 b - - 11 30,0.0
4r1k1/1p3bp1/p5p1/8/1P6/4qPB1/P4QP1/R5K1 w - - 12 31,0.05
4r1k1/1p3bp1/p5p1/8/1P6/4QPB1/P5P1/R5K1 b - - 0 31,0.07
6k1/1p3bp1/p5p1/8/1P6/4rPB1/P5P1/R5K1 w - - 0 32,0.02
6k1/1p3bp1/p5p1/8/1P6/4rPB1/P4KP1/R7 b - - 1 32,-0.03
6k1/1p3bp1/p5p1/8/1P6/r4PB1/P4KP1/R7 w - - 2 33,-0.07
6k1/1p3bp1/p5p1/8/1P6/r4PB1/P4KP1/2R5 b - - 3 33,0.0
6k1/1p3bp1/p5p1/8/1P6/5PB1/r4KP1/2R5 w - - 0 34,-0.04
6k1/1p3bp1/p5p1/8/1P6/5PB1/r5P1/2R3K1 b - - 1 34,-0.01
6k1/1p3bp1/p7/6p1/1P6/5PB1/r5P1/2R3K1 w - - 0 35,0.0
2R3k1/1p3bp1/p7/6p1/1P6/5PB1/r5P1/6K1 b - - 1 35,0.0
2R5/1p3bpk/p7/6p1/1P6/5PB1/r5P1/6K1 w - - 2 36,-0.01
8/1pR2bpk/p7/6p1/1P6/5PB1/r5P1/6K1 b - - 3 36,0.0
8/1pR2bp1/p5k1/6p1/1P6/5PB1/r5P1/6K1 w - - 4 37,-0.01
8/1pR2bp1/p5k1/4B1p1/1P6/5P2/r5P1/6K1 b - - 5 37,-0.01
8/2R2bp1/p5k1/1p2B1p1/1P6/5P2/r5P1/6K1 w - - 0 38,0.0
8/2R2bp1/p2B2k1/1p4p1/1P6/5P2/r5P1/6K1 b - - 1 38,0.0
8/2R2bp1/p2B2k1/1p4p1/1P6/5P2/3r2P1/6K1 w - - 2 39,0.0
8/5bp1/p1RB2k1/1p4p1/1P6/5P2/3r2P1/6K1 b - - 3 39,0.01
8/5bp1/p1RB2k1/1p4p1/1P6/5P2/6P1/3r2K1 w - - 4 40,0.11
8/5bp1/p1RB2k1/1p4p1/1P6/5P2/5KP1/3r4 b - - 5 40,0.03
8/5bp1/p1RB1k2/1p4p1/1P6/5P2/5KP1/3r4 w - - 6 41,0.1
8/5bp1/p1R2k2/1pB3p1/1P6/5P2/5KP1/3r4 b - - 7 41,20
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,0.26
rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,0.25
rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2,0.18
rnbqkb1r/pp1ppppp/5n2/2p5/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,0.56
rnbqkb1r/pp1ppppp/5n2/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,0.12
rnbqkb1r/pp1ppppp/5n2/8/2Pp4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,0.17
rnbqkb1r/pp1ppppp/5n2/8/2PN4/8/PP2PPPP/RNBQKB1R b KQkq - 0 4,0.21
r1bqkb1r/pp1ppppp/2n2n2/8/2PN4/8/PP2PPPP/RNBQKB1R w KQkq - 1 5,0.4
r1bqkb1r/pp1ppppp/2n2n2/8/2P5/8/PPN1PPPP/RNBQKB1R b KQkq - 2 5,-0.1
r1bqkb1r/pp2pppp/2n2n2/3p4/2P5/8/PPN1PPPP/RNBQKB1R w KQkq - 0 6,-0.11
r1bqkb1r/pp2pppp/2n2n2/3p4/2P5/4P3/PPN2PPP/RNBQKB1R b KQkq - 0 6,-0.55
r2qkb1r/pp2pppp/2n2n2/3p1b2/2P5/4P3/PPN2PPP/RNBQKB1R w KQkq - 1 7,-0.24
r2qkb1r/pp2pppp/2n2n2/3p1b2/2PN4/4P3/PP3PPP/RNBQKB1R b KQkq - 2 7,-0.19
r2qkb1r/pp2pppp/5n2/3p1b2/2Pn4/4P3/PP3PPP/RNBQKB1R w KQkq - 0 8,-0.24
r2qkb1r/pp2pppp/5n2/3p1b2/2PP4/8/PP3PPP/RNBQKB1R b KQkq - 0 8,-0.3
r2qkb1r/pp2pppp/5n2/5b2/2pP4/8/PP3PPP/RNBQKB1R w KQkq - 0 9,-0.25
r2qkb1r/pp2pppp/5n2/5b2/2BP4/8/PP3PPP/RNBQK2R b KQkq - 0 9,-0.2
2rqkb1r/pp2pppp/5n2/5b2/2BP4/8/PP3PPP/RNBQK2R w KQk - 1 10,0.08
2rqkb1r/pp2pppp/5n2/1B3b2/3P4/8/PP3PPP/RNBQK2R b KQk - 2 10,-0.33
2rqkb1r/pp1bpppp/5n2/1B6/3P4/8/PP3PPP/RNBQK2R w KQk - 3 11,-0.29
2rqkb1r/pp1bpppp/5n2/8/3P4/3B4/PP3PPP/RNBQK2R b KQk - 4 11,-2.05
2rqkb1r/pp2pppp/2b2n2/8/3P4/3B4/PP3PPP/RNBQK2R w KQk - 5 12,-2.0
2rqkb1r/pp2pppp/2b2n2/8/3P4/3B4/PP3PPP/RNBQ1RK1 b k - 6 12,-1.6
2rqkb1r/pp3ppp/2b1pn2/8/3P4/3B4/PP3PPP/RNBQ1RK1 w k - 0 13,-0.69
2rqkb1r/pp3ppp/2b1pn2/8/3P4/3BB3/PP3PPP/RN1Q1RK1 b k - 1 13,-0.71
2rqk2r/pp2bppp/2b1pn2/8/3P4/3BB3/PP3PPP/RN1Q1RK1 w k - 2 14,-0.5
2rqk2r/pp2bppp/2b1pn2/8/3P4/2NBB3/PP3PPP/R2Q1RK1 b k - 3 14,-0.53
2rq1rk1/pp2bppp/2b1pn2/8/3P4/2NBB3/PP3PPP/R2Q1RK1 w - - 4 15,-0.51
2rq1rk1/pp2bppp/2b1pn2/8/3P4/2NBB3/PP3PPP/2RQ1RK1 b - - 5 15,-0.55
2rq1rk1/pp2bppp/2b1p3/3n4/3P4/2NBB3/PP3PPP/2RQ1RK1 w - - 6 16,-0.51
2rq1rk1/pp2bppp/2b1p3/3N4/3P4/3BB3/PP3PPP/2RQ1RK1 b - - 0 16,-0.64
2r2rk1/pp2bppp/2b1p3/3q4/3P4/3BB3/PP3PPP/2RQ1RK1 w - - 0 17,-0.72
2r2rk1/pp2bppp/2b1p3/3q4/3P4/3BBP2/PP4PP/2RQ1RK1 b - - 0 17,-1.08
2r2rk1/pp2b1pp/2b1p3/3q1p2/3P4/3BBP2/PP4PP/2RQ1RK1 w - - 0 18,-0.3
2r2rk1/pp2b1pp/2b1p3/3q1p2/3P4/1P1BBP2/P5PP/2RQ1RK1 b - - 0 18,-0.42
2r2rk1/pp4pp/2b1pb2/3q1p2/3P4/1P1BBP2/P5PP/2RQ1RK1 w - - 1 19,-0.38
2r2rk1/pp4pp/2b1pb2/3q1p2/2BP4/1P2BP2/P5PP/2RQ1RK1 b - - 2 19,-0.29
2r2rk1/pp4pp/2bqpb2/5p2/2BP4/1P2BP2/P5PP/2RQ1RK1 w - - 3 20,-0.26
2r2rk1/pp4pp/2bqpb2/5p2/2BP4/1P3P2/P4BPP/2RQ1RK1 b - - 4 20,-0.42
3r1rk1/pp4pp/2bqpb2/5p2/2BP4/1P3P2/P4BPP/2RQ1RK1 w - - 5 21,-0.17
3r1rk1/pp4pp/2bqpb2/5p2/2BP4/1P3P2/P4BPP/2RQR1K1 b - - 6 21,-0.16
3rr1k1/pp4pp/2bqpb2/5p2/2BP4/1P3P2/P4BPP/2RQR1K1 w - - 7 22,-0.15
3rr1k1/pp4pp/2bqpb2/5p2/2BP4/1P3P2/P1Q2BPP/2R1R1K1 b - - 8 22,-0.45
3rr1k1/pp4pp/2bqp3/5p2/2Bb4/1P3P2/P1Q2BPP/2R1R1K1 w - - 0 23,0.05
3rr1k1/pp4pp/2bqp3/5p2/2Bb4/1P3P2/P1Q2BPP/2R1R2K b - - 1 23,-0.41
3rr1k1/pp4pp/2bqp3/5p2/2B5/1P3P2/P1Q2bPP/2R1R2K w - - 0 24,-0.72
3rr1k1/pp4pp/2bqp3/5p2/2B5/1P3P2/P4QPP/2R1R2K b - - 0 24,-0.28
3rr1k1/1p4pp/p1bqp3/5p2/2B5/1P3P2/P4QPP/2R1R2K w - - 0 25,-0.65
3rr1k1/1p4pp/p1bqp3/5p2/2B5/1P3P2/P3RQPP/2R4K b - - 1 25,-2.8
3rr2k/1p4pp/p1bqp3/5p2/2B5/1P3P2/P3RQPP/2R4K w - - 2 26,-1.33
3rr2k/1p4pp/p1bqp3/5p2/2B5/1P3P2/P3RQPP/4R2K b - - 3 26,-1.8
3rr2k/1p4pp/p1bq4/4pp2/2B5/1P3P2/P3RQPP/4R2K w - - 0 27,-1.94
3rr2k/1p4pp/p1bq4/4pp2/2B5/1P3P1P/P3RQP1/4R2K b - - 0 27,-3.63
3rr2k/1p4pp/p1bq4/5p2/2B1p3/1P3P1P/P3RQP1/4R2K w - - 0 28,-1.5
3rr2k/1p4pp/p1bq4/5p2/2B1pP2/1P5P/P3RQP1/4R2K b - - 0 28,-3.36
3rr2k/1p4pp/p1b5/5p2/2BqpP2/1P5P/P3RQP1/4R2K w - - 1 29,-2.04
3rr2k/1p4pp/p1b5/5p2/2BqpP2/1P2R2P/P4QP1/4R2K b - - 2 29,-2.66
3rr2k/6pp/p1b5/1p3p2/2BqpP2/1P2R2P/P4QP1/4R2K w - - 0 30,-2.3
3rr2k/6pp/p1b5/1p3p2/3qpP2/1P2R2P/P4QP1/4RB1K b - - 1 30,-2.27
3r3k/6pp/p1b1r3/1p3p2/3qpP2/1P2R2P/P4QP1/4RB1K w - - 2 31,-2.17
3r3k/6pp/p1b1r3/1p3p2/3qpP2/1P2R2P/P4QPK/4RB2 b - - 3 31,-2.39
3rb2k/6pp/p3r3/1p3p2/3qpP2/1P2R2P/P4QPK/4RB2 w - - 4 32,-2.28
3rb2k/6pp/p3r3/1p3p2/3qpP1Q/1P2R2P/P5PK/4RB2 b - - 5 32,-2.37
3rb2k/6pp/p5r1/1p3p2/3qpP1Q/1P2R2P/P5PK/4RB2 w - - 6 33,-0.94
3rb2k/6pp/p5r1/1p3p2/P2qpP1Q/1P2R2P/6PK/4RB2 b - - 0 33,-2.11
3rb1k1/6pp/p5r1/1p3p2/P2qpP1Q/1P2R2P/6PK/4RB2 w - - 1 34,-1.29
3rb1k1/6pp/p5r1/1P3p2/3qpP1Q/1P2R2P/6PK/4RB2 b - - 0 34,-1.86
3r2k1/6pp/p5r1/1b3p2/3qpP1Q/1P2R2P/6PK/4RB2 w - - 0 35,-1.77
3r2k1/6pp/p5r1/1B3p2/3qpP1Q/1P2R2P/6PK/4R3 b - - 0 35,-1.83
3r2k1/6pp/6r1/1p3p2/3qpP1Q/1P2R2P/6PK/4R3 w - - 0 36,-1.86
3r2k1/6pp/6r1/1p3p2/3qpP1Q/1P2R2P/4R1PK/8 b - - 1 36,-2.3
3r2k1/6pp/3r4/1p3p2/3qpP1Q/1P2R2P/4R1PK/8 w - - 2 37,-1.12
3r2k1/6pp/3r4/1p3pQ1/3qpP2/1P2R2P/4R1PK/8 b - - 3 37,-1.58
3r2k1/6pp/3r1q2/1p3pQ1/4pP2/1P2R2P/4R1PK/8 w - - 4 38,-1.04
3r2k1/6pp/3r1q2/1p3p2/4pP2/1P2R1QP/4R1PK/8 b - - 5 38,-2.57
3r2k1/7p/3r1qp1/1p3p2/4pP2/1P2R1QP/4R1PK/8 w - - 0 39,-1.93
3r2k1/7p/3r1qp1/1p3p2/4pP2/1P2R2P/4RQPK/8 b - - 1 39,-2.13
3r2k1/8/3r1qp1/1p3p1p/4pP2/1P2R2P/4RQPK/8 w - - 0 40,-1.26
3r2k1/8/3r1qp1/1p3p1p/4pP2/1P2R2P/2R2QPK/8 b - - 1 40,-1.37
3r4/6k1/3r1qp1/1p3p1p/4pP2/1P2R2P/2R2QPK/8 w - - 2 41,-0.62
3r4/2R3k1/3r1qp1/1p3p1p/4pP2/1P2R2P/5QPK/8 b - - 3 41,-0.66
8/2Rr2k1/3r1qp1/1p3p1p/4pP2/1P2R2P/5QPK/8 w - - 4 42,-0.93
8/2Rr2k1/3r1qp1/1p3p1p/4pP2/1PR4P/5QPK/8 b - - 5 42,-0.82
8/2Rr4/3r1qpk/1p3p1p/4pP2/1PR4P/5QPK/8 w - - 6 43,-0.52
8/Q1Rr4/3r1qpk/1p3p1p/4pP2/1PR4P/6PK/8 b - - 7 43,-1.2
8/Q1Rr4/3r2pk/1p3p1p/4pP2/1Pq4P/6PK/8 w - - 0 44,-1.38
8/Q2R4/3r2pk/1p3p1p/4pP2/1Pq4P/6PK/8 b - - 0 44,-1.23
8/Q2r4/6pk/1p3p1p/4pP2/1Pq4P/6PK/8 w - - 0 45,-1.27
8/3Q4/6pk/1p3p1p/4pP2/1Pq4P/6PK/8 b - - 0 45,-1.29
8/3Q4/6pk/1p3p1p/4pP2/1q5P/6PK/8 w - - 0 46,-1.4
4Q3/8/6pk/1p3p1p/4pP2/1q5P/6PK/8 b - - 1 46,-1.44
4Q3/6k1/6p1/1p3p1p/4pP2/1q5P/6PK/8 w - - 2 47,-0.87
8/3Q2k1/6p1/1p3p1p/4pP2/1q5P/6PK/8 b - - 3 47,-1.23
8/3Q4/5kp1/1p3p1p/4pP2/1q5P/6PK/8 w - - 4 48,-1.06
8/8/3Q1kp1/1p3p1p/4pP2/1q5P/6PK/8 b - - 5 48,-0.81
8/6k1/3Q2p1/1p3p1p/4pP2/1q5P/6PK/8 w - - 6 49,-0.78
8/4Q1k1/6p1/1p3p1p/4pP2/1q5P/6PK/8 b - - 7 49,-1.83
8/4Qqk1/6p1/1p3p1p/4pP2/7P/6PK/8 w - - 8 50,-1.93
8/5qk1/6p1/1p2Qp1p/4pP2/7P/6PK/8 b - - 9 50,-1.65
8/6k1/5qp1/1p2Qp1p/4pP2/7P/6PK/8 w - - 10 51,-0.65
8/6k1/5qp1/1Q3p1p/4pP2/7P/6PK/8 b - - 0 51,-0.6
8/6k1/4q1p1/1Q3p1p/4pP2/7P/6PK/8 w - - 1 52,-0.47
8/1Q4k1/4q1p1/5p1p/4pP2/7P/6PK/8 b - - 2 52,-0.46
8/1Q6/4q1pk/5p1p/4pP2/7P/6PK/8 w - - 3 53,-0.39
1Q6/8/4q1pk/5p1p/4pP2/7P/6PK/8 b - - 4 53,-0.43
1Q6/4q3/6pk/5p1p/4pP2/7P/6PK/8 w - - 5 54,-0.39
7Q/4q3/6pk/5p1p/4pP2/7P/6PK/8 b - - 6 54,-0.33
7Q/7q/6pk/5p1p/4pP2/7P/6PK/8 w - - 7 55,-0.37
8/7q/6pk/4Qp1p/4pP2/7P/6PK/8 b - - 8 55,-0.27
8/5q2/6pk/4Qp1p/4pP2/7P/6PK/8 w - - 9 56,-0.36
7Q/5q2/6pk/5p1p/4pP2/7P/6PK/8 b - - 10 56,-0.28
7Q/7q/6pk/5p1p/4pP2/7P/6PK/8 w - - 11 57,-0.36
8/7q/6pk/4Qp1p/4pP2/7P/6PK/8 b - - 12 57,-0.2
8/5q2/6pk/4Qp1p/4pP2/7P/6PK/8 w - - 13 58,-0.37
7Q/5q2/6pk/5p1p/4pP2/7P/6PK/8 b - - 14 58,-0.32
7Q/7q/6pk/5p1p/4pP2/7P/6PK/8 w - - 15 59,20
rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,0.11
r1bqkbnr/pppppppp/2n5/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,0.58
r1bqkbnr/pppppppp/2n5/8/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 2 2,0.06
r1bqkbnr/pppppp1p/2n3p1/8/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,0.73
r1bqkbnr/pppppp1p/2n3p1/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3,0.45
r1bqk1nr/ppppppbp/2n3p1/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 2 4,0.46
r1bqk1nr/ppppppbp/2n3p1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 4,0.5
r1bqk1nr/ppp1ppbp/2np2p1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,0.59
r1bqk1nr/ppp1ppbp/2np2p1/3P4/2P5/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 5,0.78
r1bqk1nr/ppp1ppbp/3p2p1/n2P4/2P5/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 1 6,1.08
r1bqk1nr/ppp1ppbp/3p2p1/n2P4/2P1P3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 6,1.16
r1bqk1nr/pp2ppbp/3p2p1/n1pP4/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQkq c6 0 7,1.25
r1bqk1nr/pp2ppbp/3p2p1/n1pP4/2P1P3/2N2N2/PP2BPPP/R1BQK2R b KQkq - 1 7,1.31
r1bqk2r/pp2ppbp/3p1np1/n1pP4/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQkq - 2 8,1.19
